"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
MarinaSilva,"ID 1185240446630596612","Fri Oct 18 17:05:17 +0000 2019","A primeira caminhada espacial 100% feminina é um feito histórico. Pra não esquecermos que o lugar da mulher é onde ela quiser, inclusive operando e expandindo suas competências no espaço. 
https://t.co/TkCpUxOQuq",https://twitter.com/MarinaSilva/statuses/1185240446630596612,533,2883,"Twitter Web App"
MarinaSilva,"ID 1185204280250322944","Fri Oct 18 14:41:35 +0000 2019","O protagonismo de cientistas e ativistas se contrapõe a negligência e insuficiência do governo para proteger a Amazônia. Sem a Amazônia, o Brasil deixa de ser uma potência agrícola global e sozinho inviabiliza o Acordo de Paris. O alerta é claro.
https://t.co/C0kFh8OqoN",https://twitter.com/MarinaSilva/statuses/1185204280250322944,91,450,"Twitter Web App"
MarinaSilva,"ID 1184886839821426694","Thu Oct 17 17:40:11 +0000 2019","A desigualdade cresce e chega ao maior índice desde 2012. Mais 600 mil pessoas entram em situação de extrema pobreza. Combater a pobreza e a desigualdade é um imperativo ético e moral para qualquer governo, independente de ideologias. 
https://t.co/hMg6nj5hZv",https://twitter.com/MarinaSilva/statuses/1184886839821426694,117,575,"Twitter Web App"
MarinaSilva,"ID 1184846479636213760","Thu Oct 17 14:59:48 +0000 2019","""A agricultura e o agronegócio brasileiros não dependem de grilagem e de criminosos. Os que de fato fazem a diferença na economia do país, sabem bem disso, mas serão os primeiros prejudicados se não estabelecerem essa separação do joio do trigo.""
https://t.co/1QF9WxqMVE",https://twitter.com/MarinaSilva/statuses/1184846479636213760,56,333,"Twitter Web App"
MarinaSilva,"ID 1184840241913487361","Thu Oct 17 14:35:01 +0000 2019","O áudio do Presidente, sobre a articulação por cargos e recursos dentro do seu partido, rebaixa mais uma vez a instituição Presidência da República. Causa indignação constar que diante de tantas mazelas, o Presidente dedique o seu tempo para coisas tão aviltantes.",https://twitter.com/MarinaSilva/statuses/1184840241913487361,473,4337,"Twitter Web App"
MarinaSilva,"ID 1184828955242704897","Thu Oct 17 13:50:10 +0000 2019","Pela gravidade e magnitude do óleo que atinge vários estados do Nordeste, o governo deveria decretar estado de emergência para garantir um suporte mais imediato e abrangente. Os danos podem ser irreversíveis. 

https://t.co/qZ1iqolKbj",https://twitter.com/MarinaSilva/statuses/1184828955242704897,507,2442,"Twitter Web App"
MarinaSilva,"ID 1184632172029849600","Thu Oct 17 00:48:13 +0000 2019","A proposta da ANEEL de rever as regras para consumidores que geram energia elétrica é trágica. Taxar em 68% a produção de energia solar vai frear a adoção dessa forma de geração em nossa matriz energética. Isso em prejuízo dos avanços tecnológicos do país. https://t.co/D18koJaqlP",https://twitter.com/MarinaSilva/statuses/1184632172029849600,670,2943,"Twitter Web App"
MarinaSilva,"ID 1184562264348733440","Wed Oct 16 20:10:26 +0000 2019","A Amazônia tem um potencial extraordinário, mas o modelo predatório de exploração da região precisa ser superado. Temos todas as condições pra gerar riquezas sem desmatar, fazendo uso das novas tecnologias e da gigantesca biodiversidade da floresta. https://t.co/XkLo2dJnxs",https://twitter.com/MarinaSilva/statuses/1184562264348733440,157,877,"Twitter Web App"
MarinaSilva,"ID 1184531481630261249","Wed Oct 16 18:08:07 +0000 2019","Os prejuízos das manchas de óleo que contaminam as praias de vários estados do Nordeste já são incalculáveis. A gravidade desse fato deveria servir de alerta sobre as consequências do enfraquecimento dos órgãos de gestão e fiscalização ambiental no país. https://t.co/XvyocDEmpA",https://twitter.com/MarinaSilva/statuses/1184531481630261249,367,1676,"Twitter Web App"
MarinaSilva,"ID 1184515039270789120","Wed Oct 16 17:02:47 +0000 2019","Alguns apoiadores do governo fazem de tudo para atacar a democracia e a Constituição que lhe dá sustentação. Esquecem que foi exatamente essa Constituição democrática que lhes deu a possibilidade de levar um capitão ao poder.",https://twitter.com/MarinaSilva/statuses/1184515039270789120,202,1900,"Twitter Web App"
MarinaSilva,"ID 1184452877428908032","Wed Oct 16 12:55:46 +0000 2019","“Quando deixamos de lado a habilidade da conversa, da interlocução, e nos voltamos para um tipo de solução de força, na base da autoridade armada, do poder inflexível, nós estamos renunciando à política.”
https://t.co/xxU35187Uk",https://twitter.com/MarinaSilva/statuses/1184452877428908032,51,264,"Twitter Web App"
MarinaSilva,"ID 1184110412582789123","Tue Oct 15 14:14:56 +0000 2019","Hoje é dia de homenagear aqueles que dedicam suas vidas à importante e transformadora missão de educar. Parabéns a todos os mestres, colegas de profissão, professores e educadores! #DiadoProfessor https://t.co/ZIbqCxbwOc",https://twitter.com/MarinaSilva/statuses/1184110412582789123,97,903,"Twitter Web App"
MarinaSilva,"ID 1183890345119105025","Mon Oct 14 23:40:28 +0000 2019","Pela primeira vez na história do Brasil nós temos um Ministro Antiambientalista que desmontou toda governança ambiental brasileira, e um governo que sinaliza para os ilegais, grileiros e criminosos, mostrando que eles têm respaldo do Estado e parte do Congresso. https://t.co/RM2OZBZZdS",https://twitter.com/MarinaSilva/statuses/1183890345119105025,618,3748,"Twitter Web App"
